idxes,boston_mu,boston_std,concrete_mu,concrete_std,energy_mu,energy_std,kin8nm_mu,kin8nm_std,naval_mu,naval_std,power_mu,power_std,wine_mu,wine_std,yacht_mu,yacht_std
NRC_w22_MACE_Loss,0.05003008469939232,0.016136219231152233,0.02734500207006931,0.008048164508717696,0.05106094852089882,0.034142130533222605,0.009752254839986563,0.0021281452051761965,0.008524356223642827,0.00301959487023431,0.009851599298417568,0.002665563132930106,0.020559157803654672,0.01098064329706676,0.05547563210129738,0.01718482021518071
NRC_w22_AGCE_Loss,0.21858383119106292,0.01828877236691758,0.17394181489944457,0.03338005001304164,0.18501949310302734,0.03600301481736632,0.06571297645568848,0.012030242945054712,0.057077566534280776,0.007245808373028718,0.058679422736167906,0.007830574243679172,0.08147446066141129,0.010388441852879926,0.3635333299636841,0.02197705044486099
NRC_w22_CheckScore,0.7474120259284973,0.0363659757315524,1.9036871910095214,0.16427767499343413,0.522943502664566,0.17359615480785087,0.02463623359799385,0.0009929605045771047,0.000847742659971118,0.00021413512103261002,1.2380303621292115,0.09045554261583837,0.20320044457912445,0.008980391496129366,0.3339544594287872,0.0927399303571527
NRC_w22_sharpness_90,10.519949913024902,0.7904307734081668,22.42262992858887,1.1318341875889466,7.118354034423828,2.5431663148361348,0.28922465443611145,0.005902416271731779,0.009888449124991894,0.002285873363128359,14.186178970336915,1.3506585872902968,2.3427589893341065,0.05122538652034962,5.252280902862549,1.6131507845233009
NRC_w22_coverage_90,0.9538461923599243,0.01961160883805095,0.9067961215972901,0.0376518782812452,0.9102564215660095,0.04998355164805122,0.903045117855072,0.011363606577168875,0.9032636404037475,0.01213360127381014,0.9058455348014831,0.006171919245039128,0.9054990410804749,0.017358258105491173,0.925,0.0375
NRC-RF_w1_MACE_Loss,0.07696324959397316,0.012473066784082564,0.0371997095644474,0.011711786402461542,0.04780882969498634,0.019821132261015156,0.028200025111436842,0.0017282155025817765,0.008981221355497837,0.003870704977622492,0.010018993448466063,0.003248586853848754,0.04378754161298275,0.01093679139446044,0.07885173931717873,0.026767788208853602
NRC-RF_w1_AGCE_Loss,0.3076246500015259,0.06745959187843566,0.1628626212477684,0.028030504342534922,0.18644080460071563,0.03221552441109567,0.058341334015130995,0.0068051969018232865,0.06664515286684036,0.011081228677590926,0.04936610534787178,0.011175433282460895,0.1145980030298233,0.021104652079506462,0.35678504705429076,0.04098270566976589
NRC-RF_w1_CheckScore,0.7751985788345337,0.07203124623116174,1.3932085037231445,0.08233660517832544,0.1314149558544159,0.0077459961156202285,0.033786001801490786,0.0005154566518739895,0.0007229968789033592,7.132402367455167e-05,0.9877841591835022,0.016430236972845416,0.17521430552005768,0.008992111622203699,0.18612263351678848,0.060264455452516186
NRC-RF_w1_sharpness_90,6.582116031646729,1.0296419408868995,13.84607810974121,1.0501113454000859,1.518625807762146,0.13091899572690677,0.4480899930000305,0.005724962437263973,0.00882493257522583,0.000579729174221965,11.62127685546875,0.15426986245117438,1.7996232986450196,0.03642118917206233,1.7728563785552978,0.25064752126596695
NRC-RF_w1_coverage_90,0.7538461685180664,0.0535707188102706,0.8019417524337769,0.029190859740588222,0.892307710647583,0.013074412905697108,0.9200974822044372,0.005258712561530216,0.9094560861587524,0.006315638088147747,0.9058455109596253,0.005539255676024894,0.8073320150375366,0.009690738439793366,0.8,0.0701560760020114
NRC-RF_w4_MACE_Loss,0.05910667851567268,0.026262899639883385,0.02417048253118992,0.005891168856727638,0.03864015601575375,0.01832628084721277,0.008927015960216523,0.0011930773424396392,0.014455176517367363,0.003002937819584744,0.008542583510279655,0.0029466965720011382,0.018017452955245972,0.00667743009078528,0.072208484262228,0.024499988433599088
NRC-RF_w4_AGCE_Loss,0.2372266709804535,0.049354186781484365,0.13496847748756408,0.025220349939641805,0.20627919137477874,0.055970695576043165,0.0564047671854496,0.014679544112960526,0.048303139954805376,0.006667426605823496,0.0535875454545021,0.01375547270178426,0.0987556405365467,0.02567383476079766,0.3179717183113098,0.08973060526344198
NRC-RF_w4_CheckScore,0.7762315392494201,0.07185199382880096,1.5383283376693726,0.09654056219301978,0.14093985557556152,0.007695097327031274,0.04492338970303535,0.001172739473311563,0.0007946449448354542,7.309634306153917e-05,0.9955925941467285,0.015318539612952818,0.18899624347686766,0.00781571432217401,0.202136567234993,0.05063158900570767
NRC-RF_w4_sharpness_90,9.721229934692383,0.9647022807561128,19.128255081176757,0.9221825544580489,2.0960296392440796,0.1200939449456144,0.5211214184761047,0.006651835090721244,0.010673654824495315,0.0007688388332826721,11.48796329498291,0.1622541724635293,2.1529072284698487,0.020003729167338717,3.347865915298462,1.0957508668132059
NRC-RF_w4_coverage_90,0.9192308187484741,0.025512496866689306,0.9300970911979676,0.024096461170609627,0.9461538672447205,0.009593989541582103,0.9008526682853699,0.006191614317593491,0.9364017009735107,0.004733767544706541,0.9012526273727417,0.008444165156015402,0.8985743880271911,0.017156363432977467,0.925,0.054486236794258416
NRC-RF_w7_MACE_Loss,0.060219031572341916,0.027124518774356458,0.023921420425176622,0.006825957364444878,0.03574666753411293,0.0162656719250379,0.008889035694301129,0.0016852109858545006,0.014637714810669422,0.003619612128901597,0.008429017011076212,0.0028419096806160653,0.017559972777962684,0.007148464020649824,0.07182959318161011,0.02398290267677346
NRC-RF_w7_AGCE_Loss,0.25184242725372313,0.04653168796049605,0.1511486813426018,0.025228440343633373,0.1836247444152832,0.011395583734508503,0.050623058527708056,0.013244932740232255,0.05689223557710647,0.01934248296248554,0.06838233321905136,0.02178796154526764,0.07925941944122314,0.012067881165495144,0.30244200825691225,0.08081625719043883
NRC-RF_w7_CheckScore,0.7884697079658508,0.07428013406612181,1.554705023765564,0.09729402625076322,0.14434465169906616,0.008179989584898536,0.045169889181852343,0.0011802794681310493,0.0008280453504994512,7.919760769866566e-05,0.9964801669120789,0.015182481381811316,0.18968944549560546,0.008049773691024689,0.20641868114471434,0.050613303995507765
NRC-RF_w7_sharpness_90,9.965902519226074,0.7690503098007387,19.159004974365235,0.9570051351493286,2.1288078308105467,0.1513763511130016,0.5253420829772949,0.005992786603614404,0.011681715771555901,0.001007073505114613,11.502712631225586,0.1819898886950901,2.173334074020386,0.02108610118941607,3.3807371139526365,1.1743042967931756
NRC-RF_w7_coverage_90,0.9307692885398865,0.015384602546691894,0.922330105304718,0.02944806295317959,0.9384615540504455,0.009593989541582103,0.8998782277107239,0.004247409364493529,0.9283682227134704,0.006208302806321044,0.9018789410591126,0.0076706360630506235,0.8985743761062622,0.017586186624656754,0.925,0.054486236794258416
NRC-RF_w10_MACE_Loss,0.060065481811761856,0.027114043876028525,0.02361181229352951,0.007534603503320357,0.03508270606398582,0.016022161658031615,0.008955508843064309,0.0017489416819172618,0.012912457436323166,0.004273174996209589,0.008416282292455435,0.002825897683443065,0.017453847639262676,0.007231527184829533,0.07157805263996124,0.024205685894568615
NRC-RF_w10_AGCE_Loss,0.258689284324646,0.01302854338543852,0.1806492954492569,0.018138604955945725,0.15628727078437804,0.014598924285356843,0.0720744900405407,0.014065690885643604,0.04508273378014564,0.008036931391903404,0.06813219636678695,0.019977737979684766,0.08466353267431259,0.015948660893859493,0.3302048444747925,0.035211738142487486
NRC-RF_w10_CheckScore,0.7921869635581971,0.07537867193707928,1.5586551189422608,0.09721096117640461,0.1453711748123169,0.008365629070571548,0.04521589800715446,0.0011808032835246049,0.0008489231462590396,8.346058775366317e-05,0.996731984615326,0.015149303962762373,0.18981452882289887,0.008067592354178617,0.2074497789144516,0.05035780597094275
